eventID,parentEventID,occurrenceID,Year,country,countryCode,stateProvince,locality,institutionCode,basisOfRecord,recordedBy,scientificName,scientificNameID,taxonID,acceptedNameUsage,scientificNameAuthorship,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q011_007,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Aulacomya atra,urn:lsid:marinespecies.org:taxname:505963,505963,Aulacomya atra,"(Molina, 1782)",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya, ,atra,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012_004,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Halcurias,urn:lsid:marinespecies.org:taxname:267466,267466,Halcurias,"McMurrich, 1893",Animalia,Cnidaria,Anthozoa,Actiniaria,Halcuriidae,Halcurias, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012_005,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012_006,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q012_007,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corallinophycidae,urn:lsid:marinespecies.org:taxname:368687,368687,Corallinophycidae,,Plantae,Rhodophyta,Florideophyceae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Aulacomya atra,urn:lsid:marinespecies.org:taxname:505963,505963,Aulacomya atra,"(Molina, 1782)",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya, ,atra,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013_004,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Halcurias,urn:lsid:marinespecies.org:taxname:267466,267466,Halcurias,"McMurrich, 1893",Animalia,Cnidaria,Anthozoa,Actiniaria,Halcuriidae,Halcurias, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013_005,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013_006,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013_007,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q013_008,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Helcogrammoides cunninghami,urn:lsid:marinespecies.org:taxname:279353,279353,Helcogrammoides cunninghami,"(Smitt, 1898)",Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Helcogrammoides, ,cunninghami,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Aulacomya atra,urn:lsid:marinespecies.org:taxname:505963,505963,Aulacomya atra,"(Molina, 1782)",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya, ,atra,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014_004,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Halcurias,urn:lsid:marinespecies.org:taxname:267466,267466,Halcurias,"McMurrich, 1893",Animalia,Cnidaria,Anthozoa,Actiniaria,Halcuriidae,Halcurias, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014_005,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014_006,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Darwinella rosacea,urn:lsid:marinespecies.org:taxname:164872,164872,Darwinella rosacea,"Hechtel, 1965",Animalia,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Darwinella, ,rosacea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q014_007,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Arbacia dufresnii,urn:lsid:marinespecies.org:taxname:160786,160786,Arbacia dufresnii,"(Blainville, 1825)",Animalia,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia, ,dufresnii,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Aulacomya atra,urn:lsid:marinespecies.org:taxname:505963,505963,Aulacomya atra,"(Molina, 1782)",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya, ,atra,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Magellania venosa,urn:lsid:marinespecies.org:taxname:235687,235687,Magellania venosa,"(Dixon, 1789)",Animalia,Brachiopoda,Rhynchonellata,Terebratulida,Terebratellidae,Magellania, ,venosa,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015_004,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015_005,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Halcurias,urn:lsid:marinespecies.org:taxname:267466,267466,Halcurias,"McMurrich, 1893",Animalia,Cnidaria,Anthozoa,Actiniaria,Halcuriidae,Halcurias, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015_006,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015_007,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015_008,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q015_009,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Aulacomya atra,urn:lsid:marinespecies.org:taxname:505963,505963,Aulacomya atra,"(Molina, 1782)",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya, ,atra,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016_004,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Halcurias,urn:lsid:marinespecies.org:taxname:267466,267466,Halcurias,"McMurrich, 1893",Animalia,Cnidaria,Anthozoa,Actiniaria,Halcuriidae,Halcurias, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016_005,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016_006,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q016_007,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Aulacomya atra,urn:lsid:marinespecies.org:taxname:505963,505963,Aulacomya atra,"(Molina, 1782)",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Aulacomya, ,atra,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017_003,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017_004,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Halcurias,urn:lsid:marinespecies.org:taxname:267466,267466,Halcurias,"McMurrich, 1893",Animalia,Cnidaria,Anthozoa,Actiniaria,Halcuriidae,Halcurias, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017_005,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017_006,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q017_007,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Demospongiae,urn:lsid:marinespecies.org:taxname:164811,164811,Demospongiae,"Sollas, 1885",Animalia,Porifera,Demospongiae,,,, ,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q018_001,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Corynactis carnea,urn:lsid:marinespecies.org:taxname:283837,283837,Corynactis carnea,"Studer, 1879",Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis, ,carnea,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_OVERHANG_Q018_002,2019,ARGENTINA,AR,CHUBUT,PTOPIRAMIDES,CENPAT-CONICET,HumanObservation,GONZALO BRAVO,Lithophaginae,urn:lsid:marinespecies.org:taxname:510723,510723,Lithophaginae,"H. Adams & A. Adams, 1857",Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,, ,,
